spec	method	path	operation_id	reason
cx	GET	/crmRestApi/resources/11.13.18.05/activityTemplates/{TemplateId}/child/Activity/{ActivityId}/child/smartActions/{activityTemplates_Activity_smartActions_Id}/child/UserActionRequestPayload	getall_activityTemplates-Activity-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/activityTemplates/{TemplateId}/child/Activity/{ActivityId}/child/smartActions/{activityTemplates_Activity_smartActions_Id}/child/UserActionRequestPayload/{activityTemplates_Activity_smartActions_UserActionRequestPayload_Id}	get_activityTemplates-Activity-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/activityTemplates/{TemplateId}/child/Activity/{ActivityId}/child/smartActions/{activityTemplates_Activity_smartActions_Id}/child/UserActionURLBinding	getall_activityTemplates-Activity-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/activityTemplates/{TemplateId}/child/Activity/{ActivityId}/child/smartActions/{activityTemplates_Activity_smartActions_Id}/child/UserActionURLBinding/{activityTemplates_Activity_smartActions_UserActionURLBinding_Id}	get_activityTemplates-Activity-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/assets/{AssetId}/child/assetContacts/{AssetContactId}/child/smartActions/{assets_assetContacts_smartActions_Id}/child/UserActionNavigation	getall_assets-assetContacts-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/assets/{AssetId}/child/assetContacts/{AssetContactId}/child/smartActions/{assets_assetContacts_smartActions_Id}/child/UserActionNavigation/{assets_assetContacts_smartActions_UserActionNavigation_Id}	get_assets-assetContacts-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/assets/{AssetId}/child/assetContacts/{AssetContactId}/child/smartActions/{assets_assetContacts_smartActions_Id}/child/UserActionRequestPayload	getall_assets-assetContacts-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/assets/{AssetId}/child/assetContacts/{AssetContactId}/child/smartActions/{assets_assetContacts_smartActions_Id}/child/UserActionRequestPayload/{assets_assetContacts_smartActions_UserActionRequestPayload_Id}	get_assets-assetContacts-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/assets/{AssetId}/child/assetContacts/{AssetContactId}/child/smartActions/{assets_assetContacts_smartActions_Id}/child/UserActionURLBinding	getall_assets-assetContacts-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/assets/{AssetId}/child/assetContacts/{AssetContactId}/child/smartActions/{assets_assetContacts_smartActions_Id}/child/UserActionURLBinding/{assets_assetContacts_smartActions_UserActionURLBinding_Id}	get_assets-assetContacts-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/assets/{AssetId}/child/assetResources/{AssetResourceId}/child/smartActions/{assets_assetResources_smartActions_Id}/child/UserActionNavigation	getall_assets-assetResources-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/assets/{AssetId}/child/assetResources/{AssetResourceId}/child/smartActions/{assets_assetResources_smartActions_Id}/child/UserActionNavigation/{assets_assetResources_smartActions_UserActionNavigation_Id}	get_assets-assetResources-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/assets/{AssetId}/child/assetResources/{AssetResourceId}/child/smartActions/{assets_assetResources_smartActions_Id}/child/UserActionRequestPayload	getall_assets-assetResources-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/assets/{AssetId}/child/assetResources/{AssetResourceId}/child/smartActions/{assets_assetResources_smartActions_Id}/child/UserActionRequestPayload/{assets_assetResources_smartActions_UserActionRequestPayload_Id}	get_assets-assetResources-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/assets/{AssetId}/child/assetResources/{AssetResourceId}/child/smartActions/{assets_assetResources_smartActions_Id}/child/UserActionURLBinding	getall_assets-assetResources-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/assets/{AssetId}/child/assetResources/{AssetResourceId}/child/smartActions/{assets_assetResources_smartActions_Id}/child/UserActionURLBinding/{assets_assetResources_smartActions_UserActionURLBinding_Id}	get_assets-assetResources-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfBudgets/{BudgetCode}/child/BudgetNote/{NoteId}/child/smartActions/{mdfBudgets_BudgetNote_smartActions_Id}/child/UserActionNavigation	getall_mdfBudgets-BudgetNote-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfBudgets/{BudgetCode}/child/BudgetNote/{NoteId}/child/smartActions/{mdfBudgets_BudgetNote_smartActions_Id}/child/UserActionNavigation/{mdfBudgets_BudgetNote_smartActions_UserActionNavigation_Id}	get_mdfBudgets-BudgetNote-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfBudgets/{BudgetCode}/child/BudgetNote/{NoteId}/child/smartActions/{mdfBudgets_BudgetNote_smartActions_Id}/child/UserActionRequestPayload	getall_mdfBudgets-BudgetNote-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfBudgets/{BudgetCode}/child/BudgetNote/{NoteId}/child/smartActions/{mdfBudgets_BudgetNote_smartActions_Id}/child/UserActionRequestPayload/{mdfBudgets_BudgetNote_smartActions_UserActionRequestPayload_Id}	get_mdfBudgets-BudgetNote-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfBudgets/{BudgetCode}/child/BudgetNote/{NoteId}/child/smartActions/{mdfBudgets_BudgetNote_smartActions_Id}/child/UserActionURLBinding	getall_mdfBudgets-BudgetNote-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfBudgets/{BudgetCode}/child/BudgetNote/{NoteId}/child/smartActions/{mdfBudgets_BudgetNote_smartActions_Id}/child/UserActionURLBinding/{mdfBudgets_BudgetNote_smartActions_UserActionURLBinding_Id}	get_mdfBudgets-BudgetNote-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfBudgets/{BudgetCode}/child/BudgetTeam/{BudgetTeamId}/child/smartActions/{mdfBudgets_BudgetTeam_smartActions_Id}/child/UserActionNavigation	getall_mdfBudgets-BudgetTeam-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfBudgets/{BudgetCode}/child/BudgetTeam/{BudgetTeamId}/child/smartActions/{mdfBudgets_BudgetTeam_smartActions_Id}/child/UserActionNavigation/{mdfBudgets_BudgetTeam_smartActions_UserActionNavigation_Id}	get_mdfBudgets-BudgetTeam-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfBudgets/{BudgetCode}/child/BudgetTeam/{BudgetTeamId}/child/smartActions/{mdfBudgets_BudgetTeam_smartActions_Id}/child/UserActionRequestPayload	getall_mdfBudgets-BudgetTeam-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfBudgets/{BudgetCode}/child/BudgetTeam/{BudgetTeamId}/child/smartActions/{mdfBudgets_BudgetTeam_smartActions_Id}/child/UserActionRequestPayload/{mdfBudgets_BudgetTeam_smartActions_UserActionRequestPayload_Id}	get_mdfBudgets-BudgetTeam-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfBudgets/{BudgetCode}/child/BudgetTeam/{BudgetTeamId}/child/smartActions/{mdfBudgets_BudgetTeam_smartActions_Id}/child/UserActionURLBinding	getall_mdfBudgets-BudgetTeam-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfBudgets/{BudgetCode}/child/BudgetTeam/{BudgetTeamId}/child/smartActions/{mdfBudgets_BudgetTeam_smartActions_Id}/child/UserActionURLBinding/{mdfBudgets_BudgetTeam_smartActions_UserActionURLBinding_Id}	get_mdfBudgets-BudgetTeam-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/BusinessPlanResource/{BusinessPlanResourceId}/child/smartActions/{businessPlans_BusinessPlanResource_smartActions_Id}/child/UserActionNavigation	getall_businessPlans-BusinessPlanResource-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/BusinessPlanResource/{BusinessPlanResourceId}/child/smartActions/{businessPlans_BusinessPlanResource_smartActions_Id}/child/UserActionNavigation/{businessPlans_BusinessPlanResource_smartActions_UserActionNavigation_Id}	get_businessPlans-BusinessPlanResource-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/BusinessPlanResource/{BusinessPlanResourceId}/child/smartActions/{businessPlans_BusinessPlanResource_smartActions_Id}/child/UserActionRequestPayload	getall_businessPlans-BusinessPlanResource-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/BusinessPlanResource/{BusinessPlanResourceId}/child/smartActions/{businessPlans_BusinessPlanResource_smartActions_Id}/child/UserActionRequestPayload/{businessPlans_BusinessPlanResource_smartActions_UserActionRequestPayload_Id}	get_businessPlans-BusinessPlanResource-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/BusinessPlanResource/{BusinessPlanResourceId}/child/smartActions/{businessPlans_BusinessPlanResource_smartActions_Id}/child/UserActionURLBinding	getall_businessPlans-BusinessPlanResource-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/BusinessPlanResource/{BusinessPlanResourceId}/child/smartActions/{businessPlans_BusinessPlanResource_smartActions_Id}/child/UserActionURLBinding/{businessPlans_BusinessPlanResource_smartActions_UserActionURLBinding_Id}	get_businessPlans-BusinessPlanResource-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Goals/{GoalNumber}/child/SalesObjectives/{ObjectiveId}/child/Initiatives	getall_businessPlans-Goals-SalesObjectives-Initiatives	child depth 3 > 2
cx	POST	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Goals/{GoalNumber}/child/SalesObjectives/{ObjectiveId}/child/Initiatives	create_businessPlans-Goals-SalesObjectives-Initiatives	child depth 3 > 2
cx	DELETE	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Goals/{GoalNumber}/child/SalesObjectives/{ObjectiveId}/child/Initiatives/{InitiativeId}	delete_businessPlans-Goals-SalesObjectives-Initiatives	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Goals/{GoalNumber}/child/SalesObjectives/{ObjectiveId}/child/Initiatives/{InitiativeId}	get_businessPlans-Goals-SalesObjectives-Initiatives	child depth 3 > 2
cx	PATCH	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Goals/{GoalNumber}/child/SalesObjectives/{ObjectiveId}/child/Initiatives/{InitiativeId}	update_businessPlans-Goals-SalesObjectives-Initiatives	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Goals/{GoalNumber}/child/smartActions/{businessPlans_Goals_smartActions_Id}/child/UserActionNavigation	getall_businessPlans-Goals-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Goals/{GoalNumber}/child/smartActions/{businessPlans_Goals_smartActions_Id}/child/UserActionNavigation/{businessPlans_Goals_smartActions_UserActionNavigation_Id}	get_businessPlans-Goals-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Goals/{GoalNumber}/child/smartActions/{businessPlans_Goals_smartActions_Id}/child/UserActionRequestPayload	getall_businessPlans-Goals-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Goals/{GoalNumber}/child/smartActions/{businessPlans_Goals_smartActions_Id}/child/UserActionRequestPayload/{businessPlans_Goals_smartActions_UserActionRequestPayload_Id}	get_businessPlans-Goals-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Goals/{GoalNumber}/child/smartActions/{businessPlans_Goals_smartActions_Id}/child/UserActionURLBinding	getall_businessPlans-Goals-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Goals/{GoalNumber}/child/smartActions/{businessPlans_Goals_smartActions_Id}/child/UserActionURLBinding/{businessPlans_Goals_smartActions_UserActionURLBinding_Id}	get_businessPlans-Goals-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Note/{NoteId}/child/smartActions/{businessPlans_Note_smartActions_Id}/child/UserActionNavigation	getall_businessPlans-Note-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Note/{NoteId}/child/smartActions/{businessPlans_Note_smartActions_Id}/child/UserActionNavigation/{businessPlans_Note_smartActions_UserActionNavigation_Id}	get_businessPlans-Note-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Note/{NoteId}/child/smartActions/{businessPlans_Note_smartActions_Id}/child/UserActionRequestPayload	getall_businessPlans-Note-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Note/{NoteId}/child/smartActions/{businessPlans_Note_smartActions_Id}/child/UserActionRequestPayload/{businessPlans_Note_smartActions_UserActionRequestPayload_Id}	get_businessPlans-Note-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Note/{NoteId}/child/smartActions/{businessPlans_Note_smartActions_Id}/child/UserActionURLBinding	getall_businessPlans-Note-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Note/{NoteId}/child/smartActions/{businessPlans_Note_smartActions_Id}/child/UserActionURLBinding/{businessPlans_Note_smartActions_UserActionURLBinding_Id}	get_businessPlans-Note-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Swot/{SWOTId}/child/smartActions/{businessPlans_Swot_smartActions_Id}/child/UserActionNavigation	getall_businessPlans-Swot-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Swot/{SWOTId}/child/smartActions/{businessPlans_Swot_smartActions_Id}/child/UserActionNavigation/{businessPlans_Swot_smartActions_UserActionNavigation_Id}	get_businessPlans-Swot-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Swot/{SWOTId}/child/smartActions/{businessPlans_Swot_smartActions_Id}/child/UserActionRequestPayload	getall_businessPlans-Swot-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Swot/{SWOTId}/child/smartActions/{businessPlans_Swot_smartActions_Id}/child/UserActionRequestPayload/{businessPlans_Swot_smartActions_UserActionRequestPayload_Id}	get_businessPlans-Swot-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Swot/{SWOTId}/child/smartActions/{businessPlans_Swot_smartActions_Id}/child/UserActionURLBinding	getall_businessPlans-Swot-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/businessPlans/{BusinessPlanId}/child/Swot/{SWOTId}/child/smartActions/{businessPlans_Swot_smartActions_Id}/child/UserActionURLBinding/{businessPlans_Swot_smartActions_UserActionURLBinding_Id}	get_businessPlans-Swot-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/cases/{CaseNumber}/child/caseMessages/{MessageId}/child/Attachments/{AttachmentsUniqID2}/child/AttachmentsPreview/{AttachmentsPreviewUniqID}	get_cases-caseMessages-Attachments-AttachmentsPreview	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/cases/{CaseNumber}/child/caseMessages/{MessageId}/child/Attachments/{AttachmentsUniqID}/child/AttachmentsPreview	getall_cases-caseMessages-Attachments-AttachmentsPreview	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/ClaimResource/{ClaimResourceId}/child/smartActions/{mdfClaims_ClaimResource_smartActions_Id}/child/UserActionNavigation	getall_mdfClaims-ClaimResource-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/ClaimResource/{ClaimResourceId}/child/smartActions/{mdfClaims_ClaimResource_smartActions_Id}/child/UserActionNavigation/{mdfClaims_ClaimResource_smartActions_UserActionNavigation_Id}	get_mdfClaims-ClaimResource-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/ClaimResource/{ClaimResourceId}/child/smartActions/{mdfClaims_ClaimResource_smartActions_Id}/child/UserActionRequestPayload	getall_mdfClaims-ClaimResource-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/ClaimResource/{ClaimResourceId}/child/smartActions/{mdfClaims_ClaimResource_smartActions_Id}/child/UserActionRequestPayload/{mdfClaims_ClaimResource_smartActions_UserActionRequestPayload_Id}	get_mdfClaims-ClaimResource-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/ClaimResource/{ClaimResourceId}/child/smartActions/{mdfClaims_ClaimResource_smartActions_Id}/child/UserActionURLBinding	getall_mdfClaims-ClaimResource-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/ClaimResource/{ClaimResourceId}/child/smartActions/{mdfClaims_ClaimResource_smartActions_Id}/child/UserActionURLBinding/{mdfClaims_ClaimResource_smartActions_UserActionURLBinding_Id}	get_mdfClaims-ClaimResource-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/ClaimSettlements/{ClaimSettlementCode}/child/smartActions/{mdfClaims_ClaimSettlements_smartActions_Id}/child/UserActionNavigation	getall_mdfClaims-ClaimSettlements-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/ClaimSettlements/{ClaimSettlementCode}/child/smartActions/{mdfClaims_ClaimSettlements_smartActions_Id}/child/UserActionNavigation/{mdfClaims_ClaimSettlements_smartActions_UserActionNavigation_Id}	get_mdfClaims-ClaimSettlements-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/ClaimSettlements/{ClaimSettlementCode}/child/smartActions/{mdfClaims_ClaimSettlements_smartActions_Id}/child/UserActionRequestPayload	getall_mdfClaims-ClaimSettlements-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/ClaimSettlements/{ClaimSettlementCode}/child/smartActions/{mdfClaims_ClaimSettlements_smartActions_Id}/child/UserActionRequestPayload/{mdfClaims_ClaimSettlements_smartActions_UserActionRequestPayload_Id}	get_mdfClaims-ClaimSettlements-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/ClaimSettlements/{ClaimSettlementCode}/child/smartActions/{mdfClaims_ClaimSettlements_smartActions_Id}/child/UserActionURLBinding	getall_mdfClaims-ClaimSettlements-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/ClaimSettlements/{ClaimSettlementCode}/child/smartActions/{mdfClaims_ClaimSettlements_smartActions_Id}/child/UserActionURLBinding/{mdfClaims_ClaimSettlements_smartActions_UserActionURLBinding_Id}	get_mdfClaims-ClaimSettlements-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/Note/{NoteId}/child/smartActions/{mdfClaims_Note_smartActions_Id}/child/UserActionNavigation	getall_mdfClaims-Note-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/Note/{NoteId}/child/smartActions/{mdfClaims_Note_smartActions_Id}/child/UserActionNavigation/{mdfClaims_Note_smartActions_UserActionNavigation_Id}	get_mdfClaims-Note-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/Note/{NoteId}/child/smartActions/{mdfClaims_Note_smartActions_Id}/child/UserActionRequestPayload	getall_mdfClaims-Note-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/Note/{NoteId}/child/smartActions/{mdfClaims_Note_smartActions_Id}/child/UserActionRequestPayload/{mdfClaims_Note_smartActions_UserActionRequestPayload_Id}	get_mdfClaims-Note-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/Note/{NoteId}/child/smartActions/{mdfClaims_Note_smartActions_Id}/child/UserActionURLBinding	getall_mdfClaims-Note-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/mdfClaims/{ClaimCode}/child/Note/{NoteId}/child/smartActions/{mdfClaims_Note_smartActions_Id}/child/UserActionURLBinding/{mdfClaims_Note_smartActions_UserActionURLBinding_Id}	get_mdfClaims-Note-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/AdditionalName/{NameId}/child/smartActions/{contacts_AdditionalName_smartActions_Id}/child/UserActionNavigation	getall_contacts-AdditionalName-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/AdditionalName/{NameId}/child/smartActions/{contacts_AdditionalName_smartActions_Id}/child/UserActionNavigation/{contacts_AdditionalName_smartActions_UserActionNavigation_Id}	get_contacts-AdditionalName-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/AdditionalName/{NameId}/child/smartActions/{contacts_AdditionalName_smartActions_Id}/child/UserActionRequestPayload	getall_contacts-AdditionalName-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/AdditionalName/{NameId}/child/smartActions/{contacts_AdditionalName_smartActions_Id}/child/UserActionRequestPayload/{contacts_AdditionalName_smartActions_UserActionRequestPayload_Id}	get_contacts-AdditionalName-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/AdditionalName/{NameId}/child/smartActions/{contacts_AdditionalName_smartActions_Id}/child/UserActionURLBinding	getall_contacts-AdditionalName-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/AdditionalName/{NameId}/child/smartActions/{contacts_AdditionalName_smartActions_Id}/child/UserActionURLBinding/{contacts_AdditionalName_smartActions_UserActionURLBinding_Id}	get_contacts-AdditionalName-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Address/{AddressNumber}/child/smartActions/{contacts_Address_smartActions_Id}/child/UserActionNavigation	getall_contacts-Address-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Address/{AddressNumber}/child/smartActions/{contacts_Address_smartActions_Id}/child/UserActionNavigation/{contacts_Address_smartActions_UserActionNavigation_Id}	get_contacts-Address-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Address/{AddressNumber}/child/smartActions/{contacts_Address_smartActions_Id}/child/UserActionRequestPayload	getall_contacts-Address-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Address/{AddressNumber}/child/smartActions/{contacts_Address_smartActions_Id}/child/UserActionRequestPayload/{contacts_Address_smartActions_UserActionRequestPayload_Id}	get_contacts-Address-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Address/{AddressNumber}/child/smartActions/{contacts_Address_smartActions_Id}/child/UserActionURLBinding	getall_contacts-Address-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Address/{AddressNumber}/child/smartActions/{contacts_Address_smartActions_Id}/child/UserActionURLBinding/{contacts_Address_smartActions_UserActionURLBinding_Id}	get_contacts-Address-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/ContactPoint/{ContactPointId}/child/smartActions/{contacts_ContactPoint_smartActions_Id}/child/UserActionNavigation	getall_contacts-ContactPoint-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/ContactPoint/{ContactPointId}/child/smartActions/{contacts_ContactPoint_smartActions_Id}/child/UserActionNavigation/{contacts_ContactPoint_smartActions_UserActionNavigation_Id}	get_contacts-ContactPoint-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/ContactPoint/{ContactPointId}/child/smartActions/{contacts_ContactPoint_smartActions_Id}/child/UserActionRequestPayload	getall_contacts-ContactPoint-smartActions-UserActionRequestPayload	child depth 3 > 2
